Tác phẩm vợ nhặt là của ai	Phân tích nhân vật Tràng trong tác phẩm Vợ nhặt của Kim Lân	true
Tác phẩm vợ nhặt là của ai	Xem thêm bài phân tích nhân vật vợ Tràng trong tác phẩm Vợ nhặt .	false
Tác phẩm vợ nhặt là của ai	Sơ lược tác phẩm Vợ Nhặt ( Kim Lân ) - Ngữ văn lớp 12 - VnDoc.com	true
Tác phẩm vợ nhặt là của ai	Học tốt Ngữ văn 12 : Sơ lược tác phẩm Vợ Nhặt ( Kim Lân )	true
Tác phẩm vợ nhặt là của ai	Như vậy chúng tôi đã gợi ý Phân tích tác phẩm Vợ nhặt bài tiếp theo , các em chuẩn bị cho phần Cảm nhận về hình ảnh bát cháo hành trong truyện Chí Phèo và hình ảnh bát cháo cám trong Vợ nhặt và cùng với phần Soạn bài Vợ Nhặt để học tốt ngữ văn hơn .	false
Trong thần thoại Hy Lạp, vị thần khổng lồ có tên là gì?	Trong thần thoại Hy Lạp người ta cũng kể rằng sau khi nữ thần Gaia ( nữ thần mẹ đất ) sinh ra các thần khổng lồ ( Titan ) ( các vị thần tổ tiên của các thần ) thì họ đã dùng các ngọn núi ở Hy Lạp làm ngai vàng của họ do họ quá khổng lồ , và Cronos ( vị thần Titan trẻ nhất và hùng mạnh nhất ) đã ngồi trên núi Olympus . Từ nguyên học và ý nghĩa của từ Olympus ( Olympos ) là không rõ , và nó có thể có nguồn gốc trong ngôn ngữ tiền Ấn-Âu .	true
Trong thần thoại Hy Lạp, vị thần khổng lồ có tên là gì?	Trong thần thoại Hy Lạp , những thần khổng lồ Titan ( tiếng Hy Lạp : Τιτάν , số nhiều Τιτάνες ) là một nhóm các vị thần đầy sức mạnh thống trị suốt thời gian huyền thoại trước khi mười hai vị thần trên đỉnh Olympus chiếm vị trí tối cao . Các thần khổng lồ Titans khởi thuỷ bao gồm 12 người gắn liền với rất nhiều khái niệm như đại dương , trí nhớ , tầm nhìn và quy luật tự nhiên ; sau đó , họ lại sinh ra các thần Titans khác , như là Prometheus ( Προμηθεύς ) và Atlas ( Ἄτλας ) .	true
Trong thần thoại Hy Lạp, vị thần khổng lồ có tên là gì?	Nổi trội hơn cả và tồn tại đến tận ngày nay là Theogony của Hesiod . Một thiên sử thi đã mất tên Titanomachy , được cho là tác phẩm của nhà thơ mù của Thracia Thamyris , người mà bản thân ông cũng là một nhân vật huyền thoại , đã được đề cập thoáng qua trong bài luận On Music vốn được cho rằng là của Plutarch . Và các vị thần khổng lồ Titan cũng đóng vai trò nổi bật trong những bài thơ của Orpheus .	true
Trong thần thoại Hy Lạp, vị thần khổng lồ có tên là gì?	Kể từ đó , các vị thần cũ không còn lưu lại dấu vết của họ trên thế giới . Vài người trong họ như Mnemosyne , Gaia , Rhea , Hyperion , Themis và Metis đã không chống lại đỉnh Olympus và trở thành những người đóng vai trò then chốt trong một hệ thống thống trị mới . Các vị thần khổng lồ Titan cũng để lại một số hậu duệ và một số trong họ cũng có thể được xem như là các thần khổng lồ Titan mà đáng chú ý nhất là các con trai của Prometheus , Epimetheus , Atlas và Menoetius .	true
Trong thần thoại Hy Lạp, vị thần khổng lồ có tên là gì?	Các thần khổng lồ Titans khởi thuỷ bao gồm 12 người gắn liền với rất nhiều khái niệm như đại dương , trí nhớ , tầm nhìn và quy luật tự nhiên ; sau đó , họ lại sinh ra các thần Titans khác , như là Prometheus ( Προμηθεύς ) và Atlas ( Ἄτλας ) . Họ được dẫn dắt bởi vị thần trẻ nhất trong các vị thần thuộc thế hệ đầu tiên , Cronus ( Κρόνος ) , người đã lật đổ cha mình là Uranus ( Ουρανος , hay " bầu trời " ) , với sự hỗ trợ của mẹ là Gaia ( Γαία , hay " quả đất " ) . Các thần khổng lồ Titan cuối cùng lại bị các vị thần trên đỉnh Olympus , dẫn đầu là Zeus , soán ngôi trong Titanomachy ( " Cuộc chiến với các thần khổng lồ Titan " ) , và rất nhiều người trong số họ đã bị cầm tù tại Tartarus ( Ταρταρος ) , tận cùng của địa ngục .	true
Ai là chồng của Thẩm Thuý Hằng	Nữ hoàng Thẩm Thuý Hằng lấy chồng quyền thế Nam Yên , Phunutoday 07:27 , Thứ bảy 11/06/2011	false
Ai là chồng của Thẩm Thuý Hằng	Cô gái ấy là Nguyễn Thuỵ Thị Hằng , con gái đầu của bà với người chồng đã chia tay do hai ông bà sống không hạnh phúc , đầy mâu thuẫn nên họ đã quyết định ly hôn . Cô Nguyễn Thuỵ Thị Hằng khi trả lời phỏng vấn trên màn ảnh truyền hình Mỹ ngày 8/1/2011 đã lạnh lùng tuyên bố nữ minh tinh Thẩm Thuý Hằng không phải là mẹ cô . Và người ta đã hiểu vì sao ngay sau đó Thẩm Thuý Hằng đã bày tỏ sự đau khổ , ray rứt của mình về sự kiện này trong những ngày cuối đời .	false
Ai là chồng của Thẩm Thuý Hằng	Nhưng điều này không làm người ta quên đi sự ái mộ minh tinh Thẩm Thuý Hằng cách đây 3 thập niên kể từ khi “ Người đẹp Bình Dương ” xuất hiện với vai Tam Nương . Khi đi tìm tư liệu viết loạt bài này , người viết vẫn ngỡ ngàng trước những tấm ảnh Thẩm Thuý Hằng do nhiếp ảnh gia Đinh Tiến Mậu ( Viễn Kính Studio ) chụp cách đây mấy chục năm , quả là một mỹ nhân không thể phủ nhận , một gương mặt đẹp sang trọng mà không ngoa ngoắt ( tiếng bây giờ gọi là chảnh ) . Bởi thế nên nhân gian đã có giai thoại rằng , nhiều đàn ông con trai thời đó đã ước mơ làm sao có một người yêu , người vợ … đẹp giống như Thẩm Thuý Hằng và đã có một bài thơ “ chế ” nhại theo giọng thơ của TTKH trong bài “ Hai sắc hoa tigon ” ví von đến chuyện này mà tác giả không biết là ai , thơ như sau :	false
Ai là chồng của Thẩm Thuý Hằng	Quả thực , khán giả từ Nam ra Bắc không ai là không biết tới Thẩm Thuý Hằng . Người ta thường nói với nhau : " nghe Khánh Ly , xem Thẩm Thuý Hằng " .	false
Ai là chồng của Thẩm Thuý Hằng	Thẩm Thuý Hằng tên thật là Nguyễn Kim Phụng , là một người miền Nam nhưng sinh ra tại Hải Phòng . Có lẽ những tinh hoa của mảnh đất hoa hậu xứ Bắc này đã nhào nặn cho cô một nhan sắc tuyệt trần ít ai sánh kịp .	false
Ai là chồng của Thẩm Thuý Hằng	Người đàn ông đầu tiên trong đời bà lớn hơn bà 2 tuổi và họ có với nhau một đứa con vào năm 1961 . Đó là đứa con gái mà Thẩm Thuý Hằng sau này đã gửi cho cha mẹ nuôi rồi họ ra nước ngoài năm 1975 mang theo cả đứa bé để giờ đây đối với bà thành nỗi khổ đau dằn vặt khi cô gái ấy cự tuyệt không nhìn mẹ . Cô gái ấy là Nguyễn Thuỵ Thị Hằng , con gái đầu của bà với người chồng đã chia tay do hai ông bà sống không hạnh phúc , đầy mâu thuẫn nên họ đã quyết định ly hôn .	false
Ai là chồng của Thẩm Thuý Hằng	Su ngày 30/4/1975 , đất nước thống nhất , trong lúc chồng là GSTS Nguyễn Xuân Oánh hoạt động trong lĩnh vực kinh tế , chính trị của chính quyền cách mạng thì Thẩm Thuý Hằng hoạt động trong lĩnh vực Văn học Nghệ thuật cách mạng , Bà trở lại với nghề nghiệp của mình , tham gia đóng rất nhiều phim của điện ảnh cách mạng như “ Như thế là tội ác ” , “ Ngọn lửa Krông Zung ” , “ Hồ sơ một đám cưới ” … Không chỉ tham gia trong lĩnh vực điện ảnh mà Thẩm Thuý Hằng cũng tích cực hoạt động trong lĩnh vực sân khấu , bà đã có những vai diễn gây được tiếng vang trong các vở như : “ Cho tình yêu mai sau ” , “ Đôi bông tai ” , “ Hoa sim gai trắng ” , “ Biệt thự hoang tàn ” … và đặc biệt là vai Phồn Y trong “ Lôi vũ ” của đoàn kịch Kim Cương . Đây là vai diễn cuối cùng của nữ minh tinh Thẩm Thuý Hằng trên sân khấu cách mạng .	false
Ai là chồng của Thẩm Thuý Hằng	Nổi tiếng là người đẹp nhất một thời , Thẩm Thuý Hằng lấy chồng là GS-TS Nguyễn Xuân Oánh - nguyên Phó Thủ tướng ( quyền Thủ tướng trong hai năm 1964-1965 ) , Thống đốc Ngân hàng Quốc gia Việt Nam Cộng hoà , lớn hơn cô 20 tuổi . Các ký giả lão thành và bạn bè cũ của Thẩm Thuý Hằng đều xác nhận sự ảnh hưởng và uy tín của ông Oánh đã làm Thẩm Thuý Hằng càng nổi danh hơn và phẩm hạnh càng tôn quý hơn , không hề có bất cứ tai tiếng gì . Mà nếu có chuyện nhỏ hay lớn cũng được ưu ái , được bỏ qua vì hình ảnh đẹp đẽ của cô trở thành thần tượng của mọi người .	true
Ai là chồng của Thẩm Thuý Hằng	Trở về , đóng vai chính Tam Nương trong phim “ Người đẹp Bình Dương ” nổi tiếng ngay với vai diễn này và từ đó Thẩm Thuý Hằng chết tên “ Người đẹp Bình Dương ” , xem đây là “ thương hiệu ” độc quyền không ai cạnh tranh lại . Rồi từ đó Thẩm Thuý Hằng “ lên ” luôn , liên tục được mời đóng phim mà phim nào cũng đóng vai chính . Có thể nói không ngoa , trong thập niên 60-70 Thẩm Thuý Hằng là một hiện tượng của điện ảnh miền Nam , tên tuổi còn lan xa trong khu vực .	false
Ai là chồng của Thẩm Thuý Hằng	Không biết như thế nào , nhưng rõ ràng từ lúc đi thi diễn viên điện ảnh , Thẩm Thuý Hằng đã may mắn vượt qua con số 2000 thí sinh để giành giải nhất rồi được ông chủ hãng phim Mỹ Vân gửi đi Hồng Kông đào tạo diễn viên điện ảnh ngắn ngày . Trở về , đóng vai chính Tam Nương trong phim “ Người đẹp Bình Dương ” và nổi tiếng ngay với vai diễn này , từ đó , Thẩm Thuý Hằng xem đây là “ thương hiệu ” độc quyền không ai cạnh tranh lại . Rồi từ đó , Thẩm Thuý Hằng “ lên ” luôn , liên tục được mời đóng phim mà phim nào cũng đóng vai chính .	false
Ai là người thủ vai người sắt trong Iron Man 2008	Iron Man 2008 - Người Sắt 1 giành thắng lợi cả từ giới phê bình lẫn về mặt thương mại , với doanh thu lên đến 585 triệu USD và nhận nhiều lời khen ngợi từ các nhà phê bình phim , đặc biệt đối với vai diễn Tony Stark thủ vai bởi Robert Downey Jr .	false
Ai là người thủ vai người sắt trong Iron Man 2008	Người Sắt - Iron Man 2008 Tony Stark là chuyên gia chế tạo vũ khí hàng đầu cho chính phủ Mỹ . Trong một lần thử nghiệm vũ khí quân sự , anh bị bọn khủng bố bắt giữ và ép anh chế tạo tên lửa cho chúng . Để trốn thoát , Tony đã sáng chế ra một bộ áo giáp bằng kim loại tự bảo vệ mình khỏi làn đạn của kẻ thù .	false
Ai là người thủ vai người sắt trong Iron Man 2008	Avengers , Biệt Đội Siêu Anh Hùng , iron man , Người Sắt , Marvel , người sắt 2008 , iron man 2008	false
Ai là người thủ vai người sắt trong Iron Man 2008	Iron Man 2008 Mở Đầu Một Kỷ Nguyên Thống Trị 10 Năm Của Người Sắt Tại Thế Giới Marvel	false
Ai là người thủ vai người sắt trong Iron Man 2008	Nghệ sĩ 52 tuổi ám chỉ việc anh đã thủ vai Người Sắt ( Iron Man ) quá lâu , trải dài trong bảy phim : ba phần Iron Man , hai phần Avengers , The Incredible Hulk và Captain America : Civil War . Nếu tính cả Spider-Man : Homecoming và hai phần Avengers tiếp theo , anh sẽ có tổng cộng mười lần hoá thân thành tỷ phú siêu anh hùng .	false
Ai là bộ trưởng bộ tài chính Mỹ	Ông cũng không phải là một lãnh đạo của Phố Wall hay lãnh đạo doanh nghiệp theo “ truyền thống ” gần đây của các bộ trưởng Bộ Tài chính Mỹ khác . Không ít bộ trưởng Bộ Tài chính Mỹ , trong đó có đương kim Bộ trưởng Henry Paulson , đã từng là những gương mặt xuất chúng ở Phố Wall . Ông Paulson trước đây là CEO của tập đoàn Goldman Sachs .	true
Ai là bộ trưởng bộ tài chính Mỹ	Với tuyên bố gây sốc là sẽ không dùng số tiền còn lại của kế hoạch 700 tỷ USD để mua tài sản xấu như dự kiến ban đầu của đương kim Bộ trưởng Bộ Tài chính Mỹ Henry Paulson , thông tin quyền lực của người đứng đầu Bộ Tài chính sẽ được chuyển giao cho ông Geithner đã được thị trường phản ứng tích cực . Giới quan sát cho rằng , thông tin này đã bắt đầu giúp khôi phục niềm tin của các nhà đầu tư .	true
Ai là bộ trưởng bộ tài chính Mỹ	Năm 1988 , ở tuổi 27 , ông bắt đầu làm việc tại bộ phận quốc tế của Bộ Tài chính Mỹ . Sau đó , ông trở thành trợ lý số một của Bộ trưởng Bộ Tài chính khi đó là ông Summers . Ở vị trí này , ông đóng vai trò hậu trường trong những phản ứng của Chính phủ Mỹ trước cuộc khủng hoảng châu Á thời kỳ 1997 - 1998 , cũng như ngăn chặn khả năng vỡ nợ khi đó của Mexico .	false
Ai là bộ trưởng bộ tài chính Mỹ	“ Ông Geithner nhận được sự kính trọng cao của giới tài chính và là một lãnh đạo có suy nghĩ sâu sắc và hiệu quả trong cuộc khủng hoảng hiện nay ” , ông Robert Nichols , người đứng đầu Diễn đàn Dịch vụ tài chính ở Washington , đồng thời là một cựu phát ngôn viên của Bộ Tài chính Mỹ , nhận xét .	false
Ai là bộ trưởng bộ tài chính Mỹ	Một cựu quan chức khác từng làm việc trong Bộ Tài chính Mỹ , ông Brad Setser , người từng có thời gian ngắn làm việc với ông Geithner tại Bộ này và Quỹ Tiền tệ Quốc tế ( IMF ) thì cho biết , ông Geithner có “ mức độ tự tin cao nên có thể giao tiếp hiệu quả với đám đông công chúng ” . Ông Setser cũng nhận xét , ông Geithner đặc biệt xuất sắc trong việc nhìn xa trông rộng , “ lường trước được thế giới sẽ ra sao trong vòng 3 hay 6 tháng tới ” và chính sách có thể được điều chỉnh thế nào cho hợp lý .	false
Ai là người chỉ huy quân Nguyên – Mông xâm lược Đại Việt lần thứ nhất?	Chiến tranh Nguyên Mông-Đại Việt lần thứ nhất hay Kháng chiến chống Nguyên Mông lần thứ nhất là cách người Việt Nam gọi cuốc chiến đấu của quân dân Đại Việt chống lại quân đội của đế quốc Mông Cổ do Uriyangqatai ( Ngột Lương Hợp Thai ) chỉ huy vào trong khoảng thời gian nửa tháng cuối tháng 1 năm 1258 ( hay năm Nguyên Phong thứ 7 ) . Cuộc chiến mở đầu với thất bại của quân Đại Việt trong trận Bình Lệ Nguyên , nhưng cuối cùng họ đã đại phá quân Nguyên trong trận Đông Bộ Đầu . Cuộc chiến này đã kết thúc với chiến thắng của nước Đại Việt , ghi dấu công lao của vua Trần Thái Tông trong việc lãnh đạo quân dân chiến đấu chống quân xâm lược .	true
Ai là người chỉ huy quân Nguyên – Mông xâm lược Đại Việt lần thứ nhất?	Chiến tranh Nguyên Mông-Đại Việt lần thứ nhất hay Kháng chiến chống Nguyên Mông lần thứ nhất là cách người Việt Nam gọi cuộc chiến đấu của quân dân Đại Việt chống lại quân đội của đế quốc Mông Cổ do Uriyangqatai ( Ngột Lương Hợp Thai ) chỉ huy vào trong khoảng thời gian nửa tháng cuối tháng 1 năm 1258 ( hay năm Nguyên Phong [ 1 ] thứ 7 ) . Cuộc chiến mở đầu với thất bại của quân Đại Việt trong trận Bình Lệ Nguyên , sau đó là trận ở Phù Lỗ , dù thắng nhưng quân đội của Ngột Lương Hợp Thai không đánh bại được đạo quân chủ lực của nhà Trần . Quân Mông Cổ tiến vào kinh thành của Đại Việt trong 9 ngày .	true
Ai là người chỉ huy quân Nguyên – Mông xâm lược Đại Việt lần thứ nhất?	Trận đánh nổi bật nhất trong cuộc kháng chiến chống quân Nguyên - Mông lần thứ ba , mang tính chất khẳng định cũng là lần cuối cùng quân Nguyên - Mông xâm lược Đại Việt .	false
Ai là người chỉ huy quân Nguyên – Mông xâm lược Đại Việt lần thứ nhất?	BP - Tháng 1-1258 , vua Mông Cổ sai tướng Ngột Lương Hợp Thai chỉ huy trên 5 vạn kỵ binh từ Vân Nam đánh xuống Đại Việt mở đầu cuộc chiến tranh xâm lược nước ta lần thứ nhất . Sau khi giặc xâm phạm bờ cõi , vua Trần Thái Tông tổ chức đánh giặc tại Bình Lệ Nguyên . Trước thế giặc mạnh , vua rút khỏi thành Thăng Long với kế sách “ vườn không nhà trống ” .	true
Ai là người chỉ huy quân Nguyên – Mông xâm lược Đại Việt lần thứ nhất?	Chiến thắng của quân dân Đại Việt trong cuộc kháng chiến chống Nguyên Mông lần thứ nhất đã ghi dấu công lao của vua Trần Thái Tông . Sau này vua Trần Nhân Tông đã ghi lại dư âm của chiến thắng năm 1258 trong niên hiệu Nguyên Phong bằng mấy câu thơ :	false
Lý Nam Đế lên ngôi lấy niên hiệu là gì?	Khi đã ổn định được tình hình đất nước , tháng 1 năm Giáp Tý ( 544 ) Lý Bí lên ngôi tự xưng là Nam Việt Đế ; ông chính là vị hoàng đế đầu tiên trong lịch sử nước ta ( sử quen gọi là Lý Nam Đế ) và lấy niên hiệu là Thiên Đức .	true
Lý Nam Đế lên ngôi lấy niên hiệu là gì?	“ Mùa xuân , tháng giêng , ( Lý Bôn ) nhân thắng được giặc bèn lên ngôi , xưng là Nam Việt Đế , đặt niên hiệu , lập bá quan , lấy quốc hiệu là Vạn Xuân ( ý mong cho xã tắc truyền đến muôn đời vậy ) . Dựng điện Vạn Thọ làm nơi triều hội , lấy Triệu Túc làm Thái Phó , bọn Tinh Thiều và Phạm Tu đều làm tướng văn , tướng võ ” ( Đại Việt sử ký toàn thư , Ngoại kỷ , quyển 4 , tờ 15 - b ) . Câu ghi chép này của sử cũ tuy rất ngắn gọn nhưng lại hàm chứa những ý nghĩa rất lớn lao và những nội dung cũng chưa từng có trong lịch sử .	false
Lý Nam Đế lên ngôi lấy niên hiệu là gì?	Năm 544 , Lý Bí ( hay Lý Bôn , tự xưng Lý Nam Đế ) lên ngôi , đặt niên hiệu Thiên Đức , lập trăm quan , dựng nước Vạn Xuân . Ông là hoàng đế đầu tiên trong lịch sử nước ta .	true
Lý Nam Đế lên ngôi lấy niên hiệu là gì?	Năm 544 , tháng giêng , ông tự xưng là Lý Nam Đế , lên ngôi , đặt niên hiệu là Thiên Đức ( đức trời ) , lập trăm quan , đặt tên nước là Vạn Xuân thể hiện mong muốn rằng xã tắc truyền đến muôn đời . Đóng đô ở vùng cửa sông Tô Lịch ( Hà Nội ) . Dựng điện Vạn Thọ làm nơi triều hội .	true
Lý Nam Đế lên ngôi lấy niên hiệu là gì?	Sử cũ ( Đại Việt sử ký ) đã bình luận rằng , với quốc hiệu mới , người đứng đầu nhà nước Vạn Xuân có " ý mong xã tắc được bền vững muôn đời " Lý Bí là người Việt Nam đầu tiên tự xưng hoàng đế , Việt đế theo sử Bắc ( Tự trị thông giám ) hay Nam đế theo sử Nam . Và bãi bỏ chính sóc ( lịch ) của Trung Quốc , ông cũng đặt cho Vạn Xuân và triều đại mới một niên hiệu riêng , Đại Đức theo sử Bắc hay Thiên Đức theo sử Nam ( Thiên Đức phải hơn , vì khảo cổ học đã tìm thấy những đồng tiền Thiên Đức đúc thời Lý Nam Đế ) . Xưng đế , định niên hiệu riêng , đúc tiền riêng , lấy Nam đối chọi với Bắc , lấy Việt đối sánh với Hoa , những điều đó nói lên sự trưởng thành của ý thức dân tộc , lòng tự tin vững chắc ở khả năng tự mình vươn lên , phát triển một cách độc lập .	false
Con của nhà thơ Nguyễn Du	Tiểu sử cuộc đời và sự nghiệp sáng tác của nhà thơ Nguyễn Du	false
Con của nhà thơ Nguyễn Du	VnDoc xin giới thiệu tới các bạn học sinh cùng các bạn bài viết về sự nghiệp và cuộc đời của nhà thơ Nguyễn Du để tìm hiểu và tham khảo giúp chúng ta hiểu rõ và cuộc đời ông và các tác phẩm nổi tiếng để học tốt môn Ngữ văn .	false
Con của nhà thơ Nguyễn Du	Nguyễn Du ( chữ Hán : 阮攸 ; 1765 – 1820 ) [ 1 ] là một nhà thơ Việt Nam . Tác phẩm nổi tiếng nhất của ông là Truyện Kiều ( Đoạn trường tân thanh ) .	false
Con của nhà thơ Nguyễn Du	Nguyễn Khản anh cả Nguyễn Du giỏi thơ Nôm , hay làm thơ đối đáp với Trịnh Sâm . Tương truyền Nguyễn Khản là một trong những người có dịch Chinh phụ ngâm của Đặng Trần Côn ra tiếng Việt . Rồi Nguyễn Đề anh cùng mẹ với Nguyễn Du , Nguyễn Thiện cháu gọi Nguyễn Du bằng chú ruột , Nguyễn Hành em ruột Nguyễn Thiện đều là nhà thơ , nhà văn nổi tiếng .	false
Con của nhà thơ Nguyễn Du	Nguyễn Quỳnh ông nội Nguyễn Du là một nhà triết học chuyên nghiên cứu Kinh Dịch . Nguyễn Nghiễm một sử gia , đồng thời là một nhà thơ . Nguyễn Khản anh cả Nguyễn Du giỏi thơ Nôm , hay làm thơ đối đáp với Trịnh Sâm .	false
Ai là người phát minh ra ngôn ngữ lập trình Java	James Gosling ( sinh ngày 19 tháng 5 năm 1955 gần Calgary , Alberta , Canada ) là một nhà phát triển phần mềm nổi tiếng . Ông là cha đẻ của ngôn ngữ lập trình Java . [ 3 ] [ 4 ]	true
Ai là người phát minh ra ngôn ngữ lập trình Java	Ngôn ngữ này chịu ảnh hưởng nhiều từ Java , Python và Ruby . Ngôn ngữ Smalltalk được phát triển bởi nhiều tác giả qua nhiều thời kỳ khác nhau các tác giả chính bao gồm Alan Kay , Dan Ingalls , Adele Goldberg , Ted Kaehler , Scott Wallace . Smalltalk thường được nhắc đến như là tiêu chuẩn ngôn ngữ lập trình , không phải là một trình biên dịch cụ thể .	false
Ai là người phát minh ra ngôn ngữ lập trình Java	Vào những năm cuối của thập niên 1990 , Microsoft phải đối mặt với nhiều sản phẩm có năng suất lập trình rất cao như Java của SUN và Delphi của Borland , trong khi đó , công nghệ COM + và Visual Basic của Microsoft không đủ tính cạnh tranh , hơn nữa VJ + + vừa ra đời lại gặp rắc rối về pháp lý với Java của SUN . Hejlsberg đã thiên về phe ' cách mạng ' trong Microsoft , ủng hộ việc sáng tạo một ngôn ngữ lập trình và một bộ thư viện lập trình hoàn toàn mới đó là ngôn ngữ C # và . Kể từ đó , Hejlsberg đã trở thành kiến trúc sư trưởng của C # , một thành viên chính của .	false
Ai là người phát minh ra ngôn ngữ lập trình Java	James Gosling , Mike Sheridan , và Patrick Naughton là những người đầu tiên tham gia dự án phát triển ngôn ngữ java vào tháng 6 năm 1991 , lúc đó đội của họ có tên là Green team và đang làm việc cho tập đoàn Netscape .	true
Ai là người phát minh ra ngôn ngữ lập trình Java	John Resig viết một thư viện cho JavaScript , và mọi người nghĩ nó là một ngôn ngữ và sử dụng nó bằng cách copy và pate những đoạn code jQuery từ internet .	false
Nhân vật nghèo nhất trong Văn học dân gian việt nam?	lấy tên tổng , tên huyện để đặt bút danh Nam Cao 44 . Nhà thơ lấy tên sông , núi , huyện để đặt bút danh Tản Đà 45 . Nhân vật nghèo nhất trong	false
Nhân vật nghèo nhất trong Văn học dân gian việt nam?	Nhưng lịch sử đã có 3 người được văn học mô tả là nghèo nhất , Chí Phèo . Thị nở và Chị Dậu . Nhưng nghèo trong ba người nghèo nhất là " chị Dậu " , vì hai người kia còn có " cháo hành " để húp với nhau	true
Nhân vật nghèo nhất trong Văn học dân gian việt nam?	Bác Hồ là người nghèo nhất Việt nam , khi mất chỉ để lại có đôi dép râu .	false
Nhân vật nghèo nhất trong Văn học dân gian việt nam?	Theo bảng xếp hạng thì Đoàn Nguyên Đức - Chủ tịch tập đoàn Hoàng Anh GIa Lại là người giàu nhất Việt Nam , không biết ai là người nghèo nhất VN nhỉ ^ ^ ?	false
Nhân vật nghèo nhất trong Văn học dân gian việt nam?	Cũng có thể là bác Chí ( tức Vhí Phèo ) , còn hiện tại thì không có ai là người nghèo nhất VN , phải nói là những ai là người nghèo nhất VN , nhưng như thế thì , nhiều .	false
Nhân vật lịch sử nào là ông ngoại của Nguyễn Trãi?	Theo nghiên cứu sử gia hiện đại Trần Huy Liệu , Nguyễn Phi Khanh và Trần Thị Thái có với nhau 5 người con theo thứ tự là Nguyễn Trãi , Nguyễn Phi Báo , Nguyễn Phi Ly , Nguyễn Phi Bằng và Nguyễn Phi Hùng [ 6 ] . Mẹ ông mất sớm , bố ông ở rể ở nhà ngoại , anh em Nguyễn Trãi ở ông ngoại là Trần Nguyên Đán , đến năm 1390 thì Trần Nguyên Đán mất . Nguyễn Phi Khanh phải một mình nuôi các con .	true
Nhân vật lịch sử nào là ông ngoại của Nguyễn Trãi?	Năm 1400 , Hồ Quý Ly phế truất vua Trần Thiếu Đế , lật đổ nhà Trần , thành lập nhà Hồ . Ông ngoại của Nguyễn Trãi , Trần Nguyên Đán , là một tôn thất , lại là đại thần triều Trần , không chống lại Hồ Quý Ly mà gửi gắm con cháu mình cho Hồ Quý Ly . Trần Nguyên Đán đem con là Mộng Dữ ký thác cho Quý Ly .	true
Nhân vật lịch sử nào là ông ngoại của Nguyễn Trãi?	: Nguyễn Trãi đầy lòng thương dân , yêu dân và trọng dân . Ông khẳng định nhân dân là lực lượng sản xuất ra vật chất của xã hội và động lực quyết định sự suy vong của triều đại , đất nước . Ông được coi là nhân vật lịch sử có tư tưởng nhân dân cao quý nhất trong lịch sử chế độ phong kiến Việt Nam	false
Nhân vật lịch sử nào là ông ngoại của Nguyễn Trãi?	Tuổi thơ , Nguyễn Trãi sống với ông ngoại ở Thăng Long ; từ năm 1385 theo ông ngoại về ở Côn Sơn .	false
Nhân vật lịch sử nào là ông ngoại của Nguyễn Trãi?	Nguyễn Trãi , sinh ở Thăng Long trong gia đình ông ngoại là quan Đại tư đồ Trần Nguyên Đán . Cha ông là Nguyễn Ứng Long , hiệu Ức Trai ( tức là Nguyễn Phi Khanh ) . Mẹ ông là Trần Thị Thái , con gái Trần Nguyên Đán .	true
Diễn viên nào đóng vai rick grimes	Nam diễn viên Austin Nichols đóng vai Spencer Monroe trong Walking Dead . Anh tạm biệt series này sau khi nhân vật của mình bị Negan đánh chết .	false
Diễn viên nào đóng vai rick grimes	Nhân vật Hershel Greene cứu con trai vai chính - Rick Grimes - trong " The Walking Dead " .	false
Diễn viên nào đóng vai rick grimes	Nam diễn viên kỳ cựu Scott Wilson từng đóng vai chính trong bộ phim tội phảm cổ điển In Cold Blood 1967 rất thành công .	false
Diễn viên nào đóng vai rick grimes	Chỉ tới khi nhận lời mời đóng vai Daryl Dixon , Reedus mới tạo ra cú đột phá trong sự nghiệp phim ảnh của mình . Năm 2012 , anh giành giải thưởng sao Thổ cho nam diễn viên phụ xuất sắc nhất phim truyền hình .	false
Diễn viên nào đóng vai rick grimes	Morrissey đóng vai ông Thống đốc khó tính trong phần thứ 3 của phim . “ Tôi phải giảm cân và cạo râu khi nhận lời đóng vai này ” , Morrissey chia sẻ trên Vulture .	false
Ai là chủ tịch Liên đoàn bóng đá thế giới FIFA	Báo chí quốc tế đưa tin , cựu chủ tịch Liên đoàn bóng đá thế giới ( FIFA ) Joao Havelange đã qua đời tại bệnh viện Samaritano ở Rio de Janeiro , Brazil .	false
Ai là chủ tịch Liên đoàn bóng đá thế giới FIFA	Jean-Marie Faustin Godefroid João de Havelange ( 8 tháng 5 năm 1916 - 16 tháng 8 năm 2016 ) là một luật sư người Brasil , chủ tịch thứ 7 của liên đoàn bóng đá thế giới FIFA từ năm 1974 đến năm 1998 , ông là chủ tịch giữ nhiệm kỳ lâu thứ hai sau Jules Rimet của FIFA , khi rời khỏi văn phòng ông đã có danh hiệu Chủ tịch danh dự , [ 1 ] nhưng cũng đã từ chức năm 2013 . [ 2 ] Sau khi ông từ chức , ông là thành viên phục vụ lâu nhất . [ 3 ] João Havelange từng là thành viên của Uỷ ban Olympic quốc tế ( IOC ) từ năm 1963 đến năm 2011 .	false
